address,allocation
0x63fdaacd42fbc0ae634028691298ad6069a5e7fa,0.17
0x63fe701e6c0626f20ab158fdc7403d467e409d24,0.17
0x63feb962dea5c2667d5561e85405d85d667b2a0c,0.17
0x6401391fc01a1031f6bca5273d20742ded4437b4,0.17
0x6401c51a658add518bc77b0627834026d85b02a6,0.17
0x64023b5b7d9743ffeee685dc029377fdab0951c4,0.17
0x640621d0f99703ad9a681ebc38c8719c0d569c15,0.17
0x6406322c4fb6c74e3d0062648fdbc715b9badb0e,0.17
0x6406982319e37b0974ff892dfdf6449fd3eb3d28,0.17
0x6407f9c9a1fc5e9a52083615e5e8d7bd166eabfa,0.17
0x6408308626318ea375314de71f62b5a386de6474,0.17
0x64084b6b5c330ef953db6678a0c7debfa74a007a,0.17
0x640885110d2343e1ef3e8a97adff9c3da4b0bd97,0.17
0x64089fa7ab4cd420c1e8bbccc5aa56a3ca836124,0.17
0x640981b3ec8b8a273faadb95a2eb6a61ce3ba5f7,0.17
0x640a47d1ec43f07fe51859e9072f58b4dfe5fa48,0.17
0x640c81616fe8777ed6900580a78ce1be9d878906,0.17
0x640d3bf84d51604de34934a0db56b3ee50bc4db8,0.17
0x6410c382f473de50e7e4418149ac5d017adb5687,0.17
0x6412628db568d2e4bc2d66eab3acf8a9d5b85928,0.17
0x641304a3fa962d2f460d5fd746131c351e72fca2,0.17
0x6414aa243fcd7a53c56898ce560255f7c297bffb,0.17
0x6414b4eb7f5d1613214e7851fcbb37eafdee7b75,0.17
0x641640209d8547f362883bce4282350c6d5befb0,0.17
0x6416e0b5f56230d7d63b634f12f2d15b11e7d2f6,0.17
0x6417717a7ed47766b5250c33926b4f16df35083f,0.17
0x64179a44ca83afccced9c63547ea8f53b7a025c5,0.17
0x6418f1221f0f96f0b9d68f7dc4e9ae4c631cae22,0.17
0x641cbc1375fb0e504bdb3583740d74485d5d2372,0.17
0x641df6fc62ae8a60afd097a67e1ac4a28ad4db7a,0.17
0x641df9728b159dc23c75fdaa8c418c4ff5b8ab0c,0.17
0x641e6210753daa4e113ac238176b7cb416bb7bee,0.17
0x642094c12d0b915ef37dd1e007013cc3dca1d86d,0.17
0x6420a3f34755dd4ad9d753074e00411b6be73ed1,0.17
0x6420c17aae076d17530961864a5641807b22e02a,0.17
0x642236851083286dd5395327413f6a440e777889,0.17
0x6422f43f9aaf8293c59dd9f86b273c652af3c0cf,0.17
0x64234b0d8ed9075496e9765198b0c2237619bbdc,0.17
0x64239214843cdbf66ed02fd2f0254e74df129fc7,0.17
0x64239e3310f0713c8118b0535e7cde8cfb90dec1,0.17
0x6423e9b8dc1cbd3e2225e01cbc91b4cf15144062,0.17
0x642509d61669df1a2526376388c018990bc8fafb,0.17
0x6425370912108ae402f1168950141a233bb9a6d2,0.17
0x6428bff927d2d0ce093086e24a41054f35806e84,0.17
0x642ac402f185b1280810019f1b8e27c4146fbeb1,0.17
0x642ad89e9e0c7f5f41f92d81ec270ef8868a567a,0.17
0x642b33abbe38f1e33a82a7c03f26973f46e1b784,0.17
0x642c0c70700cabeb83584d66c8829777e6ad4080,0.17
0x642fd1fd8c67804f1ca94ed204ab12959665a0ab,0.17
0x642fe9d9610c86e70f35f65fc3e4da03c017255f,0.17
0x643012456e46ad18ac23ee6e894ba2b54b37fc80,0.17
0x6431a81377ab712348caabe44fd4521f9898ac8f,0.17
0x64328df03deeb289bbae2a92d634b427d51fe736,0.17
0x643295fde85135457fbb741cfd0ddba7a27e190c,0.17
0x64344b726c065e2ee6d37c09394eebd389404198,0.17
0x6435e0a2c8723b5563b3c1ebe11d76d6cf719d5e,0.17
0x6436d2b48d406da528a78b0ead3d6348419fe048,0.17
0x643781b5dca026025ed7a7391d0d324a3bd0ff44,0.17
0x64389f674f8f10edb9c907f8637d798b64e0430b,0.17
0x643b1ce19f94b4f752bfbe39ca17ee3047f82ca3,0.17
0x643b608b573ab2c98207988574dfaebc664dfb8c,0.17
0x643b878796dc6dd9e46381bfc55e3ba372d0b5c1,0.17
0x643c040668e5b9d082a9abf84f268847b2f61585,0.17
0x643cc3937c9507175ce18b50e9357188eea6dd96,0.17
0x643db94f7ff8f0aa863cec4d5a24ddda2db3caea,0.17
0x643f7ca2ac8231caa3681256d7b66fc809f79250,0.17
0x643fd668977a51330e0ba53ca19c1120218370a5,0.17
0x64400dd6c8ca85172d84d9a2123f27c19a0fe9dd,0.17
0x6442170bb172a3736bc996447aefc52d8654ad18,0.17
0x6443019c5f4831d90e21b5d042cddb1078a3b47c,0.17
0x6443d16ce794e2be54993d972f6f20becf346ded,0.17
0x6444ffa29874cd7c07a0a4d7c7f5bfb506e66ea7,0.17
0x6445b6df3c0393f967efe713d851d5ed464b8f4f,0.17
0x644799d7059f8e3fa11531ab7d2c8fbc9db5f96e,0.17
0x6447c3770bbf2b753c3f3dcdec4a6ecad741cdc0,0.17
0x6447ca034f473c5bb12dcd5046c92709a8e85b4c,0.17
0x6449c14572818769837eddfd2a52a17db2eb3977,0.17
0x644a020455027f2e2dff0018c56fda7f5f2e7401,0.17
0x644a20decdd190f7c52b503f702d7d59e2940565,0.17
0x644ad59ade7a7dc9a1038e7031429c923334a6d0,0.17
0x644d317683ae2fa87fcdb6029d80be329097cc28,0.17
0x6450be03e6f24f9f85982e37e77fffad56fbe501,0.17
0x6450c9304301e7876cf13f40935e38aa6bb582fa,0.17
0x6450d6ebd72cdd43dd424080ee7789a81db8fe76,0.17
0x645210002eec41729f6453aa613405b155def13b,0.17
0x6453d92f7eb9a712e448470a9569e8fdec051018,0.17
0x6453ffcceaaeae21f5d6bdb5111431e5435570cd,0.17
0x64583b44e646f6a533b7aac86d39cf5e6a102883,0.17
0x645866778089654fcb66557f656e0fb19d289e44,0.17
0x6459d07bd43a717b9d3425ec7e9a5d2f9e959743,0.17
0x645ae575c9171d3e048dd66e5d4951280d3e203a,0.17
0x645b913f9c9daf9f850d2cb273620ab51dadc85c,0.17
0x645ce4bcc08dbfc142d36e792eaa4d625b770cb5,0.17
0x645d7cdc8f2d27f1e3d207227e5697b60ebe6b78,689.35
0x645de36e7228e662847666659c1acdcc409e2975,0.17
0x646078ed5ff74928c5c284e277f8cef9152de585,0.17
0x64616ebe5d06df1254990c302b4e807fa54d2899,0.17
0x6461eb0d4b4d2e42817065ad77fda4500b55321d,0.17
0x6463012e3e3dd8577e0db485f4c565e451d35fdb,0.17
0x64631e8fbcc5f857be44bf3a24382de54476e5f8,0.17
0x646367976015d2dd45907b1d228096efd10fe43a,2200.276
0x6463b74a1300f375af9a909d48dbc02e6e26cf4e,0.17
0x64654454ae73c6089c7b1cdd8596b20899faaa1e,0.17
0x6466b8a80e8b814a3b8a88f7b3a8eab1c2b3276b,0.17
0x6466bea3ae9f096177602291960851917ac887bc,0.17
0x6467b4b5782dff84857c38296a6d4d337eb852d4,0.17
0x646a65e7ab9f8b55e7091b1bb240430cd9a048eb,0.17
0x646d60742fceb48c08861b650f063c9f178fa439,0.17
0x647082fb60eebb6d9ded813c0c4bc828a3486c16,0.17
0x64728307f5e621d72e8156ca04e8838fdca7b01e,0.17
0x6472f0bf7b55a569da7352df8258094fd36d06ab,0.17
0x64739640e38f55e6bf1e72a3b10405395f71fb45,110.126
0x6473d17d875d32a0d879755f6a99cd2c96d73a23,0.17
0x64742e7132988884c6d9e1e161f3db7e933cd5c3,0.17
0x64742fc6fbb79704c8e55c2d0f59405bb93168b6,0.17
0x6474d72112cd91fb4b6b14b419b891d483994af5,0.17
0x64756bdedc60be535d47e23826945cdcb4811bbc,0.17
0x647655bcc83abc1703328c544ba6e5229c7d0e3b,0.17
0x64777cef4f0329d79a6f48a63953a2d2d8a171d4,0.17
0x6477c539cdde59499577d05c342356efe1abd38c,0.17
0x64787cdf6045ba87939eef409ed2bf2a9bed5591,0.17
0x6479e1c1aeddb08c4ba1db1a1a422c977a37fc7c,0.17
0x647a1dc3edb9820dbacb7ea786f25f0c104facbb,21.25
0x647ab8a110a1fb87cf822ef6c57a8442f71a9c74,0.17
0x647bf53124f510dd14899963929f2be91c2ba6d2,0.17
0x647c1318c66dee7e161fa82022bf101fa2ee626b,0.17
0x647ca746c77a3315fdf392c43b846b4508af45a8,0.17
0x647fc2e3eb86d5bcc431b95ea7406ab63c40291f,0.17
0x6480438d93e5df1e1a4db9ae4ee344420f10f79b,0.17
0x6480f1103675a3888e49570aadeee1a456aef952,0.17
0x6481218c70093859fc709f3931af728fcfeb7f71,0.17
0x64816ede6ba3811a1f2f7fe7ed57e34a407cf54a,0.17
0x648197375d1f9963beb4c76bc42914dc00d5199e,0.17
0x6482f99f5bfff6289db2cd90a9757d97c7caa716,0.17
0x64837b9cc3f7db51f32d32aeccbd2ca5c0739942,0.17
0x6483d971c6298fedb3aceff4e0bd59c9e5398d1e,0.17
0x6484f6b4352334b445cfee56da15d5b7725b2b1e,0.17
0x648535fd9257720408bd55b9681feaf08c4517b3,0.17
0x64868887bd89c54295f0b435934059c4978780bc,0.17
0x64876684a32804f168991af8251be33c3f604737,0.17
0x6487a53492b1403e4712d5461b2e75900a716013,0.17
0x6487d34571cb2f782621241bfcb862adf932e346,0.17
0x648832c7c8a85c2c51939ee1854929feb1e33eba,0.17
0x64883f184cd19a96a7a0ac31982de9fc4eaaa3ca,0.17
0x6488814d2a430739deaf1fcf6d7a183f715fbe0d,0.17
0x64888e82754c432be33539bd6ce4920abdf7f287,0.17
0x64892e71fc76947fae4965dfd2aee9413bbc06ac,0.17
0x6489353803773dc94498d243fff035abdaef0a6a,0.17
0x648a73c4771bccef238330289d168381ea70fe03,0.17
0x648ad11c46643f47f1661db6ba5b28e2aff8a101,0.17
0x64910bfbfaa4fc3336aa004ac968115a353c0462,0.17
0x6492533870de39e90fbf50e0599c333ebd4f9611,0.17
0x6494de193708c9568ec5bb14773a15b4951caf92,0.17
0x649743030f5a2933bc26292193a3aa7e5fb4df51,0.17
0x6497d6475f1edafd0953d9ea7e686390711c73f3,0.17
0x6497f7d1add298cdf0e9183b3a128ba77a173045,0.17
0x6498fd94c0550b9252def7724316947aca7f7019,0.17
0x6499d9420ead5d7d21824194b12d6660e17371a3,0.17
0x6499f3a807a0d422496a2840140f8c9f9a6f1a11,0.17
0x649a781625f4eae75aac33781e815c664ba6de50,0.17
0x649caaa64fae2978f941ac29b6414ae5e2b6b786,0.17
0x649ede90169ee8d5261f5e42cc1f4907f81d551c,0.17
0x649fa59195e6b1b08ad78bee72baae7256ad4b40,0.17
0x64a03bd8973e915416bc08fe35b4f96fcc9c6a00,0.17
0x64a0e8333c0bc8d0a12f1a6e98ecff827962a892,0.17
0x64a1275f089b151484fabdf415017567c910ac55,0.17
0x64a1b865c8bce3bb95c67916eab61020977404d0,0.17
0x64a1f1482f4b0fd703ff6f857739393c0bc50245,0.17
0x64a23d7ed13c9af7699fd36f59c22120940fb91c,0.17
0x64a2710110923c6b5cfc141856ae6a339ca3b8ef,0.17
0x64a30293adf8fd8fc78e120b9c57ee93c741f0d7,0.17
0x64a5070c83e517c6cbf1016f3ca4351df0954e63,0.17
0x64a549b56b2354c5f6c77d62de22641020dd64f1,0.17
0x64a75c98b4381fbc0e1dbb67c767dd0d9a5b812a,0.17
0x64a79586675466092e2dd579e4cce56a212ffd35,0.17
0x64a7a77266a5da0ca5f7d685ed0856e2f9e7c2f0,0.17
0x64a7b5238560a65673b51ec612360a1f9296e901,0.17
0x64a8260cb2d0b39dac70a5105319eb1036d918ca,0.17
0x64a99c99c503ba258496bfc2d77e9bf7fbadefa2,203.0350178
0x64aa3eaec264db7bcc039b8459bde45fbee7b8dc,0.17
0x64ac151acee6d1181042b4237cc47a246b2b14d9,0.17
0x64af849972c5bb7fc11d61a3411074cad6b1d183,0.17
0x64afcdd69b2e3ee4968cbcf559dc4bce0297d91b,0.17
0x64b0c9990640429635d8985836db1644a9c1f080,0.17
0x64b1bf456c522d206ef5d8e63cc2a1d3fa9ea79d,0.17
0x64b1edda148d02b1a30590bdc68f06155eab55ec,0.17
0x64b1fbb1220990287d4bbe7f9133e3c679dc5d47,0.17
0x64b31b3dc1a601c4ef6ab9f773ca1b79df453fb2,0.17
0x64b36c0ce95131de3357132a0332f381f904804f,0.17
0x64b741435a579af8981e3f2a5cc5f4c8ae825ed5,0.17
0x64b83217c66c1029753e51626c4c614d4707946e,0.17
0x64b8a0ad49f1b9e2ed4e0041ba4b04081c2954a2,0.17
0x64b9170445b865c32bd2693a6ab3057fa21c5cda,0.17
0x64b95d3cb7ee980353c025ec90c10279e6eec042,0.17
0x64b9be478b0111cce8b0b8ec5f040ba299f1d7d6,0.17
0x64ba7d0a229ec841c2863ef84c833ee4d5fe9f63,0.17
0x64bb77abbb6bf5d5ff17e22da20a979b72e7f206,0.17
0x64bc969c6abfddc029a088ab09d59831e90fc9d4,0.17
0x64bcd2e63271274afe7675a90bcc65e911e555c0,0.17
0x64beb5ba5884ac78ef33c2e9f545e86e8f9e9959,0.17
0x64bf758ae7e31c121be49313ce49bf39c0abc196,0.17
0x64c0c5d0082b6af9574fac63e67abe60d27a753b,0.17
0x64c33e63f0953febf81bb1e66a9aca272b544a3c,0.17
0x64c3c8704c216b67b3f38b9b485e7dd106b71431,0.17
0x64c504962c6530b0a98ea765f99e45acd2a69b60,0.17
0x64c594c0bbcf9b5bcc6dad91eb13d0663f59934f,0.17
0x64c6e078eedcaa4dde211db9420c5c257dbc031f,0.17
0x64c7256fa36c5fa30fe57953b9c4e82f5c883457,0.17
0x64c8234c05e9a5c1dd30cac776ffd071390098af,0.17
0x64c8db77d395cc699c1622053d574782656dd7d8,0.17
0x64c9eec0ade1c98a49b346d8a2cf84877e91239f,0.17
0x64cb42fd05fd83defe636c551318bffda76db889,0.17
0x64d1d68a3ac4b2b085e8862cbe3360b26078dfc9,0.17
0x64d44e31f7456c0bf59896206a2d632d377a2ca1,0.17
0x64d5b467070ea1965c15654b835a44836e745fdf,0.17
0x64d5fb46a48853394af32a0cbbaf80af01233ad0,0.17
0x64d70bf77dc217d7fd4aa67ca0ab4c6e25ebb043,0.17
0x64d794c3acfa38719f6875c3c3606a21097d09c4,0.17
0x64d9ca738594fec946bf3250e5391fb6eb6a9ede,0.17
0x64da3f5fdc7b2ea53bd883edc92bcfabe835be7d,0.17
0x64dbfc227b316c6859bd99dd4ffd4cca9647bd85,0.17
0x64dd8820161fa207c109ba6a05f4c86e547b61cb,0.17
0x64dea78f87541e9f6274ba233d1dfb6104d273f6,0.17
0x64e00e94116de098988e44d662e796cc59abe088,0.17
0x64e0bab1262c3c5b448f66cac0df80446f46b52c,0.17
0x64e1241f42d859f30fa8d229449d7070bba15abe,0.17
0x64e1779c475d229ca8baf27f61ebd8ed89a21fd7,0.17
0x64e1ba6f076e3acead5bc3217b88db7492e5fa04,0.17
0x64e23003c0614a15bd40a8f4349e1317b609fb4b,0.17
0x64e38ab5f38f4e88de7d6a5ccf642e387994649c,0.17
0x64e438dc209de4632ecd96ab46b0e096181f741c,0.17
0x64e4dbcd2188a7d1e0991eef7b57696fef659d52,0.17
0x64e548f2457362ef7ad5ffceac37b975009ba9b9,0.17
0x64e590648538b228e2c2e998d94d4f0d49c7ef3a,0.17
0x64e813848645f1fc1b41180a47b29cc9d6288cc2,0.17
0x64e88b1cb1484884ffd39a204a3a0604306d7ce7,0.17
0x64e8d0e67f481a77ff541753f285af3045c68d8d,0.17
0x64ea6b87170b213b3becd03484989b364efec624,0.17
0x64ea70e56a107ac5e070d6387aad2e39dc6b169e,0.17
0x64ec05657b976d1d83b7cd10e2e8dea0629f74dd,0.17
0x64ed3e6e99103fc8477ece711a3e51770b40a108,0.17
0x64eda14e8d38e4549247ecf1f68c36a6e482d9d6,0.17
0x64ee829c8e352c7105f91216817b521d1819e751,0.17
0x64ee99a300a11a760e56fb18661a4fcbeac6ae16,0.17
0x64f01643dbdba31eb91fd370a446b54fb3fcc3f7,0.17
0x64f03900388630d910e35bd5999b27736f6b9fc4,0.17
0x64f118269ff3e32aa19145d28c218c30c7478395,0.17
0x64f12f0b6ac960f47ea461f9824e175d9cf58ce7,0.17
0x64f1c1f19972b143098c928e09e8035b73fab370,0.17
0x64f51205f52bf411cbe1d9c20de0338262dce677,0.17
0x64f56cd0b91dfc795206a0967af7200f2918aa36,0.17
0x64f5b80211296a50a19c49cac514e75d12314b56,0.17
0x64f6e7d7c4a99888716c4f0b0cea0797ed2f02ca,0.17
0x64f78bc9669a4f9658447a11df7ceb0679fdc944,0.17
0x64f7e795fbc651a71f4e8a03a0cebee1f6a0b1f7,0.17
0x64f80972478243ec388227b63599b4f15795ca0a,0.17
0x64f88064b87d89a028327adb6b7c801ac9da1d37,0.17
0x64f9e894ef7ff56ce8ebf3db87bf26698cf011f0,0.17
0x64fb6a933a921b76fcb17fb13d6fd8fb9acb21ce,0.17
0x64fb91b29822102e79e27c554aacd8eed20c500d,0.17
0x64fdcd767822df11d33698318b4a57da09dc4f08,0.17
0x64ff16c1b727cdcff6e9b78125f2ae850d93ab89,0.17
0x64ffe7e073171fb2f21fb560a168e185906b6546,0.17
0x6506119ccf12614fd9cf7f79e0951f5d86d1753e,16.966
0x6506f2d300ec5efdc0652af6a8c3a489f1291e19,0.17
0x650993dc97634ccf05d362bead78b4add5d506c5,0.17
0x650a01f2824a9c0200da3330150c1247b445427b,0.17
0x650a6b1cb10a8b690a62b998de13ea484f1a27a0,0.17
0x650a881e0c8035652a8253f01df50936c7c5772f,0.17
0x650b0ad7f16d512a7977c1482d6f0d11638f7fc5,0.17
0x650c773f18a036b042336d79685cc848da59bbbb,0.17
0x650f04b27b5fae7e5c6e94679d4b28e3f22db823,0.17
0x65113b72ebc4098458ee4fead5942d8a4d611977,0.17
0x651523a4ed9d030d5813aed262f61a44f3248e87,0.17
0x6515c9d6c9046f376a113f74c89c8210b60b2abf,0.17
0x651854d687ecb8d1238a17af7b97f127ad0d2ed5,0.17
0x6518978c2b2713f75bc1f503f986d640b686c6b1,0.17
0x65189b49093a37039921ca61d3d856a85342203c,0.17
0x65191acc45acf6cf9c59b77289788800ad7b81c5,0.17
0x651a56fd5593958a0d68db644348ac77ae437046,0.17
0x651bd9c9047e3fcfd004eae500c9bed4532fa868,0.17
0x651c96ffbec98491242b77755c1df46a1bc05e71,0.17
0x651d3207d3354ef66baf648fcb8e6a22b9130e72,0.17
0x651d8c1450136255c25b141a067efd6502d931e6,0.17
0x651d8e64d6f9d49418dc129f68e83214733efaac,0.17
0x651e81870e5d7675abdfafefe4495af0114c831b,0.17
0x65206f0853671b5fa6299aa3c6ef03daa7f6d443,0.17
0x6520ac7726b438a940414491a5d1228ff5ab9d8f,0.17
0x6521d9695e779f1972a971663e5bc644ecd65bb1,0.17
0x6522488cf53ad55c88fa240c6d8faa49d47be872,0.17
0x652366ba442d894cce43ca5a8991abe4a7e1f9a6,248.2
0x6523c405b9d3a9ba8510fe89c2304dc7455410ee,16.92216441
0x6524fb9551908a8589583e27d0e7c494e25efece,0.17
0x652530b03b668afaf16da3c0753c03c947bf3e05,0.17
0x6525fe2f640c8071b75ec2625646a533b0b58892,0.17
0x6526c624dbe016f555db4c5e529b182f8c0e96fc,0.17
0x652710f08aebb3f7334d8830d84e1d6d4ff6ec27,0.17
0x65271fabbc2507b6a453d23c1b6a4e8b48b00d25,0.17
0x6527211216c7c6a2dc3344a7112faea5ee0d5d71,0.17
0x652731c2d87978cb5c6be8a2e70161a796d4bc10,0.17
0x652929603b9b6fdff2053c96370a424876012910,0.17
0x652b025f12186c7d060e7c73c6447f7748ce5ed5,0.17
0x652bc746ec753e1ff1d0bf5f635d31fa3f6b27dc,0.17
0x652c818e8f60671f547f362480757337a4f8ad84,0.17
0x652d1e72e3d2ec022ae5a9cba5ec8d2df699416f,0.17
0x652ea809c6296a2498ee0a3886a2a410a754787b,0.17
0x652eb67888ec19047ce93787125b8a38bff59607,0.17
0x652f83c51575bdd7adf5acc78437cf798590b33d,0.17
0x653049f5a6da950cd31bd873a8eec26db081b77c,0.17
0x65328bbaedd41165d854cb662c2c5bffec6e8e44,0.17
0x653342cbd8d40f412cf80296836cb828c33ef35b,0.17
0x6535b21a7efaaad9107582534b95e1080353a621,0.17
0x6536dc9edf5c19e6bd8130d40340cf871fb4c57f,0.17
0x65398a2c4c184958daf389fa5ff430983589c95a,0.17
0x653b2e5dd436f9c4ada7d731cc0540df28597ae4,0.17
0x653b4b5b4188ed8d90cc0041fc9f6fdafcd752b0,0.17
0x653bea9c0bc70c1228c4469e92fce7d9dec92cfe,0.17
0x653c151dac6a3f2aa13dbb6a522a0ecaca327ab0,0.17
0x653ca41f9b215988ef7a8742dafb4cfa93332f8b,0.17
0x653cf8db0e882ab84e088a020077080c07c024ae,0.17
0x653db26f556becedaa27626bddf996747f35b181,0.17
0x65400e07f6e7fdebccd9554fc65e323732f8e92e,829.6
0x6541e5bfb593fb4ce2953cd5680b3abf9d861b85,0.17
0x65427327552b9b513a807f443bc6131b51f6b8c2,0.17
0x6542f128289758e1bea35feb5dc919bc3ad67fc4,0.17
0x654308f97bee3cf6f887b8938be0df9441316128,0.17
0x65432fd13aa0873e0483791d643cfa066fc2c818,0.17
0x6543f945af9ed33d166aa292fa55c019e94a83a8,0.17
0x654404de0f649fb201ef0b4abdb30cec54821353,0.17
0x65446a67c989c31e5088d0cf7e179999c8a96326,0.17
0x654621b2fd170aa7c21bba69784f01fb658f0c05,0.17
0x6547eb3649dd23119ed207b1b69a4b2192270b9b,0.17
0x654832bfc5374f03457be656c7a0555028b80ad0,0.17
0x65493da821fa7aaa9e482409f6d0de43e496b396,0.17
0x6549915906e3340c7c9cdfa825498fb04f5b538b,0.17
0x654c1d1f2f2b6d4095047695bd14d01384a1b755,63.00405477
0x654c8aba3129f79be86989b130fd0263a5649e0d,0.17
0x654d192bfbfd923d326313977387c898c5e915eb,0.17
0x654edf35dc2cc35bb8dd2d840ebde802a57b9ee3,0.17
0x654ee5bdc51fc192199d86cf5e004a8ac49b9624,0.17
0x6550466d2918c4c786ff50ac376869ef7aba7fb5,0.17
0x6552b2c9437691ebb36be75fa4a4bb4950625029,0.17
0x6553c778ddd054cdc7fb614bac99b9291ba3a0ef,0.17
0x65591cebec0639c58a48a779c89dcd79349a602f,0.17
0x655a27b25a2e3f20282ee63e81aff49f5fc2cd48,0.17
0x655a6e71d260ad29b4a8175790f944226fc811b8,0.17
0x655d80e63fa9a1e99c316cf3d80b1c381ec6ede1,297.67
0x655efaceb05ac9e4c119698b46361685f3d8b5c8,0.17
0x655f51876e512628cff372fdd7e98fd424780242,0.17
0x656100335c38d2302fc025715cef142a03c10b12,0.17
0x6563300b6e0c598946fa6f55e1091229877574b2,0.17
0x6563b8d40adc5d1925027a1cfee0780264fd97b0,0.17
0x65644e032873bc4c8532359871e14b739a27d4fc,0.17
0x6564ebf45018fb10d537de79dd423e248c53fe3b,0.17
0x65653161133fb3e9b1eb7a6a170490826f24408a,0.17
0x6565c2091cbf1270c91fedae7890091435afc45c,0.85
0x656612c33a8fac3467e87094c7f42441c4b15670,0.17
0x6566329b8e9358ad7a511ee5b732039214be4558,0.17
0x65664ab4e991ac7f11b16bc9a30292bf7a2820ef,0.17
0x6566e0a0f51402c399dd8ee6c6613e356e378d53,0.17
0x656753eeb88bd4c7814bc553cdd72254a25f7f69,0.17
0x6567d09cd1d2bd530911b5638cb898e2f0ceef22,0.17
0x656817693ba1da27a71ce30f3ac36cb3c8887b74,0.17
0x65688f5160d6ab464c54558906cc29ce5c782345,0.17
0x65689d5be6bf5d5b96750c40ca0a321a05d36f2a,0.17
0x656937d2dee04e351ddfedd8930f06abaa2d9922,0.17
0x656b80841ed1f433e3f874685ee694f7034d296a,0.17
0x656d177c7045f5d7ebb1d955ae9ccb97144c4f37,799.428907
0x656e9da0cfe6b3a787e1daf567ebb608b6569a9e,0.17
0x656ee013fe05241f45226559ff1f9d9f739708c4,0.17
0x656f61d6f63c49e6a07273be12122567d87c9fc1,0.17
0x657140bfc30453a4eee02af53513bd50767f6556,0.17
0x6571ba5eef6e2f7e504307c682b4affd9fc133eb,0.17
0x6571d611050db0529ca8bda430c8b96c9cf0f305,3338.8
0x657236e32de4b1a393aa9c0de2ea26ea2eaac3b8,0.17
0x6573322c6b43f2b576899b80c746f7fb3cb539fe,0.17
0x6575edba94d814a8400b097f21441515217323e0,0.073448645
0x65771c97b4ed2ed5e8f0e007415c02e308a8ef9c,0.17
0x657757a247bae01c44149d48021904b4ad6234ff,0.17
0x6578a8c527ec393662cdcd11a74ac4e7a2042446,0.17
0x65792808e45988681b0b88946784080013c52594,0.17
0x6579a82e16a935d383c6b2a408932090f3314e6e,0.17
0x657c105c7d7f0e9d1a0cd1879e8a70df4f03cb81,0.17
0x657cdd9e7c7fe4f10afe7bc0b942af866e0725f4,0.17
0x657d2350e7ba449a5a4a2b032bda986886c3e925,0.17
0x657da550a2f15628ff37faae4028a98bc8b56d59,0.17
0x657fd40c6305f9fba15925725ba4768dbd5ebaaa,0.17
0x658036996ee4edc6c1ca246580889e49923013ef,0.17
0x6583395d2d9fbf5c7a7cb2cf3a9e92e23faaf8c3,0.17
0x658363e6de9596d71a8c3b52ad3ed2f7e1a5f9da,0.17
0x6584830159702a45393c1cfc3dd7b92d977121d8,0.17
0x658578ba02857804a6887ef398c95a05ce4a7765,0.17
0x6586ef9fae2b79e21c9b0555475995d353121f2a,0.17
0x6587249959b0d5668338457461ad850b28bda2d8,0.17
0x6588530b657fbd7702b5e4e69bdf82ab083962e6,0.17
0x6589861de563475df3ef1a020e80d6fa9d68fb2d,0.17
0x658991ff22d504a9e383d982dc71bdf909892f74,0.17
0x658ad91cb8a1715195a94ee988a6cd2997e44207,0.17
0x658ae8861c8000b9ad0769fac56e97948092414f,0.17
0x658b1a39abe27553baff479c2724c3744059c407,0.17
0x658b89018432231a900bac2ccf55e60e51fd60d9,0.17
0x658e0aeb43a0dd98ff00c886977537f6a494ddcf,0.17
0x658fad618ef72d9c0836db0244dcee72b928217c,0.17
0x658fce2c2f2af6bd7c9b81231b968427f7efaba1,0.17
0x65904469879dab3f21ef5dcf5cb5517db8859752,0.17
0x6590d239c85a5d212f6aca3571c0721ace1e24db,0.17
0x6591010c39a06b359bb4b6f8afd2df95cbcbb94a,0.17
0x659254fbf315bb87bd447dc2f6bd300ce85fd6bc,0.17
0x65931b7f0b1c3ae6bd1882a51b5a9d9d7a551cb3,0.17
0x65944b2b715d5a822e46f7fdaa37ed0f676a6213,0.17
0x6594ceefa0603a7e5415686baad7ae171d64d1b8,0.17
0x6596ce712d601431b0a37a6389603ffa75544a02,0.17
0x659a3fff22c35ec33e073d5eba9b0458c151963d,0.17
0x659c2d80452dcd26e8e2138bb0f4b40e3f412588,0.17
0x659d9ab46de41a7f09185a837d9c0132892ee5fc,0.17
0x65a04892c3317bba8729b0143d1e68605a90e74d,0.17
0x65a089e7445bb42beed915704c8a82c9005c9c24,0.17
0x65a09c9999005256850d287c49830bfbd9837cb6,0.17
0x65a0d0998c581f766fb8c463a4511f97031cfeff,0.17
0x65a19f684edc539b6e2436ed4d2d8d254d7777a0,0.17
0x65a293266a2b993b457417dd0743251ed55e2ef3,0.17
0x65a3bf2cf49dda8d6c602c1d160575d9ad101c67,0.17
0x65a3ff733746aa802d68be1a0255b9ab11eb3ab7,0.17
0x65a5467cf2e34d83e7f12cfef42cdcf5be4930f1,0.17
0x65a7420b151faf6bea6a48076b7dfac30e995357,0.17
0x65a764672eb2d195d52553afb60c6af66e908ded,0.17
0x65a97d95076fd4452c1fb33548c7f5f8a1ccac24,0.17
0x65ab2af69d1d7c96b12e527584e5d457b57206b5,0.17
0x65ac15f938b76e0b75c9f595643313fb9f020bf7,0.17
0x65adcf5ad9e60fc84567a0eeeb057bbca0f5b5f4,0.17
